alumno_id,libro
alumno_01610,Algebra Lineal
alumno_01610,Calculo I
alumno_01610,Estructuras de Datos
alumno_01610,Programacion Orientada a Objetos
alumno_01610,Calculo III
alumno_01610,Calculo II
alumno_01610,Fisica I
alumno_01611,Algebra
alumno_01611,Algebra Lineal
alumno_01611,Calculo I
alumno_01611,Introduccion a la Programacion
alumno_01611,Estructuras de Datos
alumno_01611,Programacion Orientada a Objetos
alumno_01611,Probabilidad y Estadistica
alumno_01611,Calculo II
alumno_01611,Matematica Discreta
alumno_01611,Fisica I
alumno_01611,Bases de Datos I
alumno_01612,Algebra
alumno_01612,Algebra Lineal
alumno_01612,Calculo I
alumno_01612,Introduccion a la Programacion
alumno_01612,Probabilidad y Estadistica
alumno_01612,Programacion Orientada a Objetos
alumno_01612,Calculo III
alumno_01612,Calculo II
alumno_01612,Matematica Discreta
alumno_01612,Fisica I
alumno_01613,Algebra
alumno_01613,Algebra Lineal
alumno_01613,Calculo I
alumno_01613,Introduccion a la Programacion
alumno_01613,Estructuras de Datos
alumno_01613,Programacion Orientada a Objetos
alumno_01613,Calculo III
alumno_01613,Probabilidad y Estadistica
alumno_01613,Calculo II
alumno_01614,Algebra
alumno_01614,Algebra Lineal
alumno_01614,Calculo I
alumno_01614,Introduccion a la Programacion
alumno_01614,Estructuras de Datos
alumno_01614,Programacion Orientada a Objetos
alumno_01614,Bases de Datos I
alumno_01615,Calculo I
alumno_01615,Introduccion a la Programacion
alumno_01615,Estructuras de Datos
alumno_01615,Programacion Orientada a Objetos
alumno_01615,Matematica Discreta
alumno_01615,Bases de Datos I
alumno_01616,Algebra
alumno_01616,Algebra Lineal
alumno_01616,Calculo I
alumno_01616,Introduccion a la Programacion
alumno_01616,Estructuras de Datos
alumno_01616,Programacion Orientada a Objetos
alumno_01616,Calculo III
alumno_01616,Probabilidad y Estadistica
alumno_01616,Calculo II
alumno_01616,Fisica I
alumno_01616,Bases de Datos I
alumno_01617,Algebra
alumno_01617,Algebra Lineal
alumno_01617,Calculo I
alumno_01617,Introduccion a la Programacion
alumno_01617,Calculo II
alumno_01617,Fisica I
alumno_01618,Calculo III
alumno_01618,Fisica I
alumno_01618,Calculo I
alumno_01619,Calculo I
alumno_01619,Introduccion a la Programacion
alumno_01619,Calculo III
alumno_01619,Calculo II
alumno_01619,Matematica Discreta
alumno_01620,Algebra
alumno_01620,Calculo I
alumno_01620,Introduccion a la Programacion
alumno_01620,Estructuras de Datos
alumno_01620,Programacion Orientada a Objetos
alumno_01620,Calculo III
alumno_01620,Probabilidad y Estadistica
alumno_01620,Calculo II
alumno_01620,Matematica Discreta
alumno_01620,Fisica I
alumno_01620,Bases de Datos I
alumno_01621,Algebra
alumno_01621,Algebra Lineal
alumno_01621,Calculo I
alumno_01621,Introduccion a la Programacion
alumno_01621,Estructuras de Datos
alumno_01621,Programacion Orientada a Objetos
alumno_01621,Fisica I
alumno_01622,Algebra
alumno_01622,Algebra Lineal
alumno_01622,Calculo I
alumno_01622,Introduccion a la Programacion
alumno_01622,Calculo III
alumno_01622,Calculo II
alumno_01623,Algebra
alumno_01623,Algebra Lineal
alumno_01623,Calculo I
alumno_01623,Introduccion a la Programacion
alumno_01623,Estructuras de Datos
alumno_01623,Programacion Orientada a Objetos
alumno_01623,Calculo II
alumno_01624,Algebra
alumno_01624,Calculo I
alumno_01624,Introduccion a la Programacion
alumno_01624,Estructuras de Datos
alumno_01624,Programacion Orientada a Objetos
alumno_01624,Calculo II
alumno_01624,Matematica Discreta
alumno_01624,Fisica I
alumno_01625,Algebra
alumno_01625,Algebra Lineal
alumno_01625,Calculo I
alumno_01625,Introduccion a la Programacion
alumno_01625,Estructuras de Datos
alumno_01625,Programacion Orientada a Objetos
alumno_01625,Probabilidad y Estadistica
alumno_01625,Calculo II
alumno_01625,Fisica I
alumno_01625,Bases de Datos I
alumno_01626,Algebra
alumno_01626,Algebra Lineal
alumno_01626,Calculo I
alumno_01626,Introduccion a la Programacion
alumno_01626,Estructuras de Datos
alumno_01626,Programacion Orientada a Objetos
alumno_01626,Matematica Discreta
alumno_01627,Algebra
alumno_01627,Calculo I
alumno_01627,Introduccion a la Programacion
alumno_01627,Programacion Orientada a Objetos
alumno_01627,Calculo III
alumno_01627,Calculo II
alumno_01627,Matematica Discreta
alumno_01628,Introduccion a la Programacion
alumno_01628,Estructuras de Datos
alumno_01628,Programacion Orientada a Objetos
alumno_01628,Matematica Discreta
alumno_01628,Bases de Datos I
alumno_01629,Algebra
alumno_01629,Calculo I
alumno_01629,Introduccion a la Programacion
alumno_01629,Estructuras de Datos
alumno_01629,Programacion Orientada a Objetos
alumno_01629,Probabilidad y Estadistica
alumno_01629,Calculo II
alumno_01629,Matematica Discreta
alumno_01629,Fisica I
alumno_01629,Bases de Datos I
alumno_01630,Calculo I
alumno_01630,Introduccion a la Programacion
alumno_01630,Estructuras de Datos
alumno_01630,Programacion Orientada a Objetos
alumno_01630,Probabilidad y Estadistica
alumno_01630,Calculo II
alumno_01630,Fisica I
alumno_01631,Algebra
alumno_01631,Algebra Lineal
alumno_01631,Calculo I
alumno_01631,Introduccion a la Programacion
alumno_01631,Estructuras de Datos
alumno_01631,Programacion Orientada a Objetos
alumno_01631,Calculo III
alumno_01631,Calculo II
alumno_01632,Algebra
alumno_01632,Algebra Lineal
alumno_01632,Calculo I
alumno_01632,Introduccion a la Programacion
alumno_01632,Estructuras de Datos
alumno_01632,Programacion Orientada a Objetos
alumno_01632,Calculo III
alumno_01632,Probabilidad y Estadistica
alumno_01632,Calculo II
alumno_01632,Bases de Datos I
alumno_01633,Algebra
alumno_01633,Algebra Lineal
alumno_01633,Calculo I
alumno_01633,Introduccion a la Programacion
alumno_01633,Programacion Orientada a Objetos
alumno_01633,Fisica I
alumno_01634,Introduccion a la Programacion
alumno_01634,Calculo I
alumno_01635,Algebra
alumno_01635,Algebra Lineal
alumno_01635,Calculo I
alumno_01635,Introduccion a la Programacion
alumno_01635,Estructuras de Datos
alumno_01635,Programacion Orientada a Objetos
alumno_01635,Calculo III
alumno_01635,Calculo II
alumno_01635,Fisica I
alumno_01636,Calculo I
alumno_01636,Introduccion a la Programacion
alumno_01636,Estructuras de Datos
alumno_01636,Programacion Orientada a Objetos
alumno_01636,Probabilidad y Estadistica
alumno_01636,Matematica Discreta
alumno_01637,Algebra
alumno_01637,Algebra Lineal
alumno_01637,Introduccion a la Programacion
alumno_01637,Estructuras de Datos
alumno_01637,Programacion Orientada a Objetos
alumno_01637,Matematica Discreta
alumno_01637,Fisica I
alumno_01638,Algebra
alumno_01638,Algebra Lineal
alumno_01638,Calculo I
alumno_01638,Introduccion a la Programacion
alumno_01638,Estructuras de Datos
alumno_01638,Programacion Orientada a Objetos
alumno_01638,Calculo III
alumno_01638,Calculo II
alumno_01638,Matematica Discreta
alumno_01639,Algebra
alumno_01639,Algebra Lineal
alumno_01639,Calculo I
alumno_01639,Introduccion a la Programacion
alumno_01639,Matematica Discreta
alumno_01639,Fisica I
alumno_01640,Calculo I
alumno_01640,Introduccion a la Programacion
alumno_01640,Estructuras de Datos
alumno_01640,Programacion Orientada a Objetos
alumno_01640,Calculo III
alumno_01640,Calculo II
alumno_01640,Matematica Discreta
alumno_01640,Fisica I
alumno_01641,Algebra
alumno_01641,Algebra Lineal
alumno_01641,Calculo I
alumno_01641,Introduccion a la Programacion
alumno_01641,Programacion Orientada a Objetos
alumno_01641,Calculo II
alumno_01641,Fisica I
alumno_01642,Algebra
alumno_01642,Algebra Lineal
alumno_01642,Calculo I
alumno_01642,Introduccion a la Programacion
alumno_01642,Probabilidad y Estadistica
alumno_01642,Programacion Orientada a Objetos
alumno_01642,Calculo III
alumno_01642,Calculo II
alumno_01642,Matematica Discreta
alumno_01643,Algebra
alumno_01643,Algebra Lineal
alumno_01643,Calculo I
alumno_01643,Calculo III
alumno_01643,Calculo II
alumno_01644,Algebra
alumno_01644,Algebra Lineal
alumno_01644,Calculo I
alumno_01644,Introduccion a la Programacion
alumno_01644,Estructuras de Datos
alumno_01644,Programacion Orientada a Objetos
alumno_01644,Calculo III
alumno_01644,Calculo II
alumno_01644,Matematica Discreta
alumno_01644,Fisica I
alumno_01645,Algebra
alumno_01645,Calculo I
alumno_01645,Introduccion a la Programacion
alumno_01645,Estructuras de Datos
alumno_01645,Programacion Orientada a Objetos
alumno_01645,Calculo II
alumno_01645,Matematica Discreta
alumno_01645,Fisica I
alumno_01645,Bases de Datos I
alumno_01646,Calculo I
alumno_01646,Introduccion a la Programacion
alumno_01646,Probabilidad y Estadistica
alumno_01646,Calculo III
alumno_01646,Calculo II
alumno_01646,Matematica Discreta
alumno_01647,Calculo I
alumno_01647,Introduccion a la Programacion
alumno_01647,Estructuras de Datos
alumno_01647,Programacion Orientada a Objetos
alumno_01647,Bases de Datos I
alumno_01648,Algebra
alumno_01648,Algebra Lineal
alumno_01648,Calculo I
alumno_01648,Introduccion a la Programacion
alumno_01648,Estructuras de Datos
alumno_01648,Programacion Orientada a Objetos
alumno_01648,Calculo III
alumno_01648,Probabilidad y Estadistica
alumno_01648,Calculo II
alumno_01648,Fisica I
alumno_01648,Bases de Datos I
alumno_01649,Algebra
alumno_01649,Calculo I
alumno_01649,Introduccion a la Programacion
alumno_01649,Estructuras de Datos
alumno_01649,Programacion Orientada a Objetos
alumno_01649,Probabilidad y Estadistica
alumno_01649,Calculo II
alumno_01649,Fisica I
alumno_01649,Bases de Datos I
alumno_01650,Calculo I
alumno_01650,Introduccion a la Programacion
alumno_01650,Estructuras de Datos
alumno_01650,Programacion Orientada a Objetos
alumno_01650,Probabilidad y Estadistica
alumno_01650,Calculo II
alumno_01650,Matematica Discreta
alumno_01650,Bases de Datos I
alumno_01651,Algebra
alumno_01651,Calculo I
alumno_01651,Introduccion a la Programacion
alumno_01651,Estructuras de Datos
alumno_01651,Programacion Orientada a Objetos
alumno_01651,Probabilidad y Estadistica
alumno_01651,Calculo II
alumno_01651,Matematica Discreta
alumno_01652,Algebra
alumno_01652,Calculo I
alumno_01652,Introduccion a la Programacion
alumno_01652,Probabilidad y Estadistica
alumno_01652,Programacion Orientada a Objetos
alumno_01652,Calculo II
alumno_01652,Matematica Discreta
alumno_01652,Fisica I
alumno_01653,Algebra
alumno_01653,Algebra Lineal
alumno_01653,Calculo I
alumno_01653,Introduccion a la Programacion
alumno_01653,Probabilidad y Estadistica
alumno_01653,Calculo II
alumno_01653,Matematica Discreta
alumno_01653,Fisica I
alumno_01654,Fisica I
alumno_01654,Calculo I
alumno_01655,Calculo I
alumno_01655,Introduccion a la Programacion
alumno_01655,Programacion Orientada a Objetos
alumno_01655,Matematica Discreta
alumno_01655,Fisica I
alumno_01656,Algebra
alumno_01656,Algebra Lineal
alumno_01656,Calculo I
alumno_01656,Introduccion a la Programacion
alumno_01656,Estructuras de Datos
alumno_01656,Programacion Orientada a Objetos
alumno_01656,Matematica Discreta
alumno_01656,Fisica I
alumno_01657,Algebra
alumno_01657,Algebra Lineal
alumno_01657,Calculo I
alumno_01657,Introduccion a la Programacion
alumno_01657,Calculo II
alumno_01658,Calculo I
alumno_01658,Introduccion a la Programacion
alumno_01658,Estructuras de Datos
alumno_01658,Programacion Orientada a Objetos
alumno_01658,Calculo III
alumno_01658,Probabilidad y Estadistica
alumno_01658,Calculo II
alumno_01658,Bases de Datos I
alumno_01659,Algebra
alumno_01659,Algebra Lineal
alumno_01659,Calculo I
alumno_01659,Calculo III
alumno_01659,Calculo II
alumno_01659,Matematica Discreta
alumno_01659,Fisica I
alumno_01660,Algebra
alumno_01660,Algebra Lineal
alumno_01660,Introduccion a la Programacion
alumno_01660,Programacion Orientada a Objetos
alumno_01660,Matematica Discreta
alumno_01660,Fisica I
alumno_01661,Calculo I
alumno_01661,Introduccion a la Programacion
alumno_01661,Estructuras de Datos
alumno_01661,Programacion Orientada a Objetos
alumno_01661,Probabilidad y Estadistica
alumno_01661,Calculo II
alumno_01661,Matematica Discreta
alumno_01661,Bases de Datos I
alumno_01662,Algebra
alumno_01662,Algebra Lineal
alumno_01662,Calculo I
alumno_01662,Introduccion a la Programacion
alumno_01662,Estructuras de Datos
alumno_01662,Programacion Orientada a Objetos
alumno_01662,Calculo III
alumno_01662,Calculo II
alumno_01662,Bases de Datos I
alumno_01663,Algebra
alumno_01663,Calculo I
alumno_01663,Introduccion a la Programacion
alumno_01663,Probabilidad y Estadistica
alumno_01663,Programacion Orientada a Objetos
alumno_01663,Calculo II
alumno_01663,Fisica I
alumno_01664,Algebra
alumno_01664,Calculo I
alumno_01664,Introduccion a la Programacion
alumno_01664,Estructuras de Datos
alumno_01664,Programacion Orientada a Objetos
alumno_01664,Calculo III
alumno_01664,Probabilidad y Estadistica
alumno_01664,Calculo II
alumno_01664,Bases de Datos I
alumno_01665,Algebra
alumno_01665,Algebra Lineal
alumno_01665,Introduccion a la Programacion
alumno_01665,Programacion Orientada a Objetos
alumno_01665,Matematica Discreta
alumno_01666,Algebra
alumno_01666,Algebra Lineal
alumno_01666,Calculo I
alumno_01666,Introduccion a la Programacion
alumno_01666,Estructuras de Datos
alumno_01666,Programacion Orientada a Objetos
alumno_01667,Algebra Lineal
alumno_01667,Calculo I
alumno_01667,Introduccion a la Programacion
alumno_01667,Probabilidad y Estadistica
alumno_01667,Calculo II
alumno_01667,Matematica Discreta
alumno_01668,Algebra
alumno_01668,Algebra Lineal
alumno_01668,Introduccion a la Programacion
alumno_01668,Estructuras de Datos
alumno_01668,Programacion Orientada a Objetos
alumno_01668,Probabilidad y Estadistica
alumno_01668,Matematica Discreta
alumno_01668,Bases de Datos I
alumno_01669,Algebra
alumno_01669,Calculo I
alumno_01669,Introduccion a la Programacion
alumno_01669,Probabilidad y Estadistica
alumno_01669,Calculo III
alumno_01669,Calculo II
alumno_01670,Calculo I
alumno_01670,Introduccion a la Programacion
alumno_01670,Estructuras de Datos
alumno_01670,Programacion Orientada a Objetos
alumno_01670,Calculo III
alumno_01670,Probabilidad y Estadistica
alumno_01670,Calculo II
alumno_01670,Matematica Discreta
alumno_01670,Fisica I
alumno_01671,Algebra
alumno_01671,Algebra Lineal
alumno_01671,Calculo I
alumno_01671,Introduccion a la Programacion
alumno_01671,Estructuras de Datos
alumno_01671,Programacion Orientada a Objetos
alumno_01671,Calculo II
alumno_01671,Matematica Discreta
alumno_01671,Fisica I
alumno_01671,Bases de Datos I
alumno_01672,Algebra
alumno_01672,Algebra Lineal
alumno_01672,Calculo I
alumno_01672,Introduccion a la Programacion
alumno_01672,Probabilidad y Estadistica
alumno_01672,Programacion Orientada a Objetos
alumno_01672,Calculo III
alumno_01672,Calculo II
alumno_01672,Matematica Discreta
alumno_01672,Fisica I
alumno_01673,Algebra
alumno_01673,Algebra Lineal
alumno_01673,Calculo I
alumno_01673,Introduccion a la Programacion
alumno_01673,Programacion Orientada a Objetos
alumno_01673,Calculo III
alumno_01673,Calculo II
alumno_01673,Fisica I
alumno_01674,Algebra
alumno_01674,Calculo I
alumno_01674,Introduccion a la Programacion
alumno_01674,Estructuras de Datos
alumno_01674,Programacion Orientada a Objetos
alumno_01674,Probabilidad y Estadistica
alumno_01674,Fisica I
alumno_01675,Algebra
alumno_01675,Algebra Lineal
alumno_01675,Calculo I
alumno_01675,Introduccion a la Programacion
alumno_01675,Estructuras de Datos
alumno_01675,Programacion Orientada a Objetos
alumno_01675,Calculo III
alumno_01675,Probabilidad y Estadistica
alumno_01675,Calculo II
alumno_01675,Matematica Discreta
alumno_01675,Bases de Datos I
alumno_01676,Algebra
alumno_01676,Algebra Lineal
alumno_01676,Calculo I
alumno_01676,Introduccion a la Programacion
alumno_01676,Probabilidad y Estadistica
alumno_01676,Calculo III
alumno_01676,Calculo II
alumno_01676,Matematica Discreta
alumno_01677,Algebra
alumno_01677,Calculo I
alumno_01677,Introduccion a la Programacion
alumno_01677,Probabilidad y Estadistica
alumno_01677,Programacion Orientada a Objetos
alumno_01677,Calculo II
alumno_01677,Matematica Discreta
alumno_01678,Calculo I
alumno_01678,Introduccion a la Programacion
alumno_01678,Estructuras de Datos
alumno_01678,Programacion Orientada a Objetos
alumno_01678,Matematica Discreta
alumno_01678,Bases de Datos I
alumno_01679,Algebra
alumno_01679,Algebra Lineal
alumno_01679,Calculo I
alumno_01679,Introduccion a la Programacion
alumno_01679,Estructuras de Datos
alumno_01679,Programacion Orientada a Objetos
alumno_01679,Calculo III
alumno_01679,Calculo II
alumno_01679,Matematica Discreta
alumno_01680,Algebra
alumno_01680,Algebra Lineal
alumno_01680,Calculo I
alumno_01680,Introduccion a la Programacion
alumno_01680,Estructuras de Datos
alumno_01680,Programacion Orientada a Objetos
alumno_01680,Calculo III
alumno_01680,Calculo II
alumno_01680,Matematica Discreta
alumno_01680,Bases de Datos I
alumno_01681,Algebra
alumno_01681,Algebra Lineal
alumno_01681,Calculo I
alumno_01681,Introduccion a la Programacion
alumno_01681,Estructuras de Datos
alumno_01681,Programacion Orientada a Objetos
alumno_01681,Calculo III
alumno_01681,Bases de Datos I
alumno_01682,Algebra
alumno_01682,Calculo I
alumno_01682,Introduccion a la Programacion
alumno_01682,Estructuras de Datos
alumno_01682,Programacion Orientada a Objetos
alumno_01682,Calculo III
alumno_01682,Probabilidad y Estadistica
alumno_01682,Calculo II
alumno_01682,Matematica Discreta
alumno_01682,Bases de Datos I
alumno_01683,Algebra
alumno_01683,Algebra Lineal
alumno_01683,Calculo I
alumno_01683,Introduccion a la Programacion
alumno_01683,Estructuras de Datos
alumno_01683,Programacion Orientada a Objetos
alumno_01683,Calculo III
alumno_01683,Probabilidad y Estadistica
alumno_01683,Calculo II
alumno_01684,Algebra
alumno_01684,Calculo I
alumno_01684,Introduccion a la Programacion
alumno_01684,Estructuras de Datos
alumno_01684,Programacion Orientada a Objetos
alumno_01684,Calculo III
alumno_01684,Calculo II
alumno_01684,Bases de Datos I
alumno_01685,Algebra
alumno_01685,Algebra Lineal
alumno_01685,Calculo I
alumno_01685,Introduccion a la Programacion
alumno_01685,Probabilidad y Estadistica
alumno_01685,Programacion Orientada a Objetos
alumno_01685,Calculo II
alumno_01686,Calculo I
alumno_01686,Introduccion a la Programacion
alumno_01686,Probabilidad y Estadistica
alumno_01686,Programacion Orientada a Objetos
alumno_01686,Calculo III
alumno_01686,Calculo II
alumno_01686,Matematica Discreta
alumno_01687,Algebra
alumno_01687,Algebra Lineal
alumno_01687,Calculo I
alumno_01687,Introduccion a la Programacion
alumno_01687,Estructuras de Datos
alumno_01687,Programacion Orientada a Objetos
alumno_01687,Matematica Discreta
alumno_01687,Fisica I
alumno_01687,Bases de Datos I
alumno_01688,Algebra
alumno_01688,Algebra Lineal
alumno_01688,Introduccion a la Programacion
alumno_01688,Matematica Discreta
alumno_01688,Fisica I
alumno_01689,Algebra
alumno_01689,Algebra Lineal
alumno_01689,Calculo I
alumno_01689,Introduccion a la Programacion
alumno_01689,Estructuras de Datos
alumno_01689,Programacion Orientada a Objetos
alumno_01689,Calculo III
alumno_01689,Calculo II
alumno_01689,Matematica Discreta
alumno_01689,Fisica I
alumno_01690,Algebra
alumno_01690,Algebra Lineal
alumno_01690,Calculo I
alumno_01690,Introduccion a la Programacion
alumno_01690,Estructuras de Datos
alumno_01690,Programacion Orientada a Objetos
alumno_01690,Probabilidad y Estadistica
alumno_01690,Calculo II
alumno_01690,Matematica Discreta
alumno_01690,Fisica I
alumno_01690,Bases de Datos I
alumno_01691,Algebra
alumno_01691,Calculo I
alumno_01692,Calculo I
alumno_01692,Introduccion a la Programacion
alumno_01692,Programacion Orientada a Objetos
alumno_01692,Calculo II
alumno_01692,Matematica Discreta
alumno_01692,Fisica I
alumno_01693,Algebra
alumno_01693,Algebra Lineal
alumno_01693,Calculo I
alumno_01693,Introduccion a la Programacion
alumno_01693,Estructuras de Datos
alumno_01693,Programacion Orientada a Objetos
alumno_01693,Calculo II
alumno_01694,Algebra
alumno_01694,Algebra Lineal
alumno_01694,Calculo I
alumno_01694,Introduccion a la Programacion
alumno_01694,Calculo III
alumno_01694,Matematica Discreta
alumno_01694,Fisica I
alumno_01695,Algebra
alumno_01695,Algebra Lineal
alumno_01695,Calculo I
alumno_01695,Introduccion a la Programacion
alumno_01695,Estructuras de Datos
alumno_01695,Programacion Orientada a Objetos
alumno_01695,Calculo III
alumno_01695,Probabilidad y Estadistica
alumno_01695,Calculo II
alumno_01695,Matematica Discreta
alumno_01696,Algebra
alumno_01696,Algebra Lineal
alumno_01696,Calculo I
alumno_01696,Introduccion a la Programacion
alumno_01696,Estructuras de Datos
alumno_01696,Probabilidad y Estadistica
alumno_01696,Calculo II
alumno_01696,Matematica Discreta
alumno_01696,Fisica I
alumno_01696,Bases de Datos I
alumno_01697,Algebra
alumno_01697,Algebra Lineal
alumno_01697,Calculo I
alumno_01697,Introduccion a la Programacion
alumno_01697,Estructuras de Datos
alumno_01697,Programacion Orientada a Objetos
alumno_01697,Probabilidad y Estadistica
alumno_01697,Calculo II
alumno_01697,Fisica I
alumno_01697,Bases de Datos I
alumno_01698,Algebra
alumno_01698,Algebra Lineal
alumno_01698,Calculo I
alumno_01698,Introduccion a la Programacion
alumno_01698,Programacion Orientada a Objetos
alumno_01698,Calculo II
alumno_01698,Matematica Discreta
alumno_01698,Fisica I
alumno_01699,Introduccion a la Programacion
alumno_01699,Calculo I
alumno_01700,Calculo I
alumno_01700,Introduccion a la Programacion
alumno_01700,Programacion Orientada a Objetos
alumno_01700,Calculo II
alumno_01700,Matematica Discreta
alumno_01700,Bases de Datos I
alumno_01701,Algebra
alumno_01701,Calculo I
alumno_01701,Introduccion a la Programacion
alumno_01701,Probabilidad y Estadistica
alumno_01701,Calculo III
alumno_01701,Calculo II
alumno_01701,Fisica I
alumno_01702,Algebra
alumno_01702,Calculo I
alumno_01702,Probabilidad y Estadistica
alumno_01702,Calculo II
alumno_01702,Matematica Discreta
alumno_01703,Calculo I
alumno_01703,Introduccion a la Programacion
alumno_01703,Estructuras de Datos
alumno_01703,Programacion Orientada a Objetos
alumno_01703,Calculo III
alumno_01703,Calculo II
alumno_01703,Matematica Discreta
alumno_01703,Bases de Datos I
alumno_01704,Algebra
alumno_01704,Algebra Lineal
alumno_01704,Calculo I
alumno_01704,Introduccion a la Programacion
alumno_01704,Estructuras de Datos
alumno_01704,Calculo III
alumno_01704,Probabilidad y Estadistica
alumno_01704,Calculo II
alumno_01704,Fisica I
alumno_01704,Bases de Datos I
alumno_01705,Algebra
alumno_01705,Calculo I
alumno_01705,Introduccion a la Programacion
alumno_01705,Probabilidad y Estadistica
alumno_01705,Calculo III
alumno_01705,Calculo II
alumno_01705,Matematica Discreta
alumno_01706,Algebra
alumno_01706,Algebra Lineal
alumno_01706,Calculo I
alumno_01706,Introduccion a la Programacion
alumno_01706,Estructuras de Datos
alumno_01706,Programacion Orientada a Objetos
alumno_01706,Calculo II
alumno_01706,Fisica I
alumno_01706,Bases de Datos I
alumno_01707,Calculo I
alumno_01707,Introduccion a la Programacion
alumno_01707,Programacion Orientada a Objetos
alumno_01707,Calculo III
alumno_01707,Calculo II
alumno_01707,Fisica I
alumno_01708,Algebra
alumno_01708,Algebra Lineal
alumno_01708,Calculo I
alumno_01708,Probabilidad y Estadistica
alumno_01708,Calculo III
alumno_01708,Calculo II
alumno_01708,Fisica I
alumno_01709,Algebra
alumno_01709,Calculo I
alumno_01709,Introduccion a la Programacion
alumno_01709,Programacion Orientada a Objetos
alumno_01709,Calculo II
alumno_01709,Fisica I
alumno_01710,Algebra
alumno_01710,Calculo I
alumno_01710,Introduccion a la Programacion
alumno_01710,Estructuras de Datos
alumno_01710,Programacion Orientada a Objetos
alumno_01710,Calculo III
alumno_01710,Calculo II
alumno_01710,Fisica I
alumno_01711,Algebra
alumno_01711,Algebra Lineal
alumno_01711,Calculo I
alumno_01711,Introduccion a la Programacion
alumno_01711,Estructuras de Datos
alumno_01711,Programacion Orientada a Objetos
alumno_01711,Matematica Discreta
alumno_01711,Bases de Datos I
alumno_01712,Calculo I
alumno_01712,Introduccion a la Programacion
alumno_01712,Programacion Orientada a Objetos
alumno_01712,Calculo III
alumno_01712,Calculo II
alumno_01712,Matematica Discreta
alumno_01712,Fisica I
alumno_01713,Algebra
alumno_01713,Algebra Lineal
alumno_01713,Introduccion a la Programacion
alumno_01713,Programacion Orientada a Objetos
alumno_01713,Matematica Discreta
alumno_01714,Algebra
alumno_01714,Algebra Lineal
alumno_01714,Calculo I
alumno_01714,Introduccion a la Programacion
alumno_01714,Probabilidad y Estadistica
alumno_01714,Calculo III
alumno_01714,Calculo II
alumno_01714,Matematica Discreta
alumno_01714,Fisica I
alumno_01715,Algebra
alumno_01715,Algebra Lineal
alumno_01715,Calculo I
alumno_01715,Introduccion a la Programacion
alumno_01715,Estructuras de Datos
alumno_01715,Programacion Orientada a Objetos
alumno_01715,Probabilidad y Estadistica
alumno_01715,Calculo II
alumno_01715,Matematica Discreta
alumno_01715,Fisica I
alumno_01715,Bases de Datos I
alumno_01716,Algebra
alumno_01716,Calculo I
alumno_01716,Introduccion a la Programacion
alumno_01716,Estructuras de Datos
alumno_01716,Programacion Orientada a Objetos
alumno_01716,Calculo III
alumno_01716,Probabilidad y Estadistica
alumno_01716,Calculo II
alumno_01716,Matematica Discreta
alumno_01716,Fisica I
alumno_01717,Algebra
alumno_01717,Algebra Lineal
alumno_01717,Introduccion a la Programacion
alumno_01717,Programacion Orientada a Objetos
alumno_01717,Matematica Discreta
alumno_01718,Calculo I
alumno_01718,Introduccion a la Programacion
alumno_01718,Estructuras de Datos
alumno_01718,Programacion Orientada a Objetos
alumno_01718,Probabilidad y Estadistica
alumno_01718,Calculo II
alumno_01718,Matematica Discreta
alumno_01718,Bases de Datos I
alumno_01719,Introduccion a la Programacion
alumno_01719,Algebra
alumno_01719,Programacion Orientada a Objetos
alumno_01719,Algebra Lineal
alumno_01720,Introduccion a la Programacion
alumno_01720,Estructuras de Datos
alumno_01720,Programacion Orientada a Objetos
alumno_01720,Calculo II
alumno_01720,Matematica Discreta
alumno_01721,Algebra
alumno_01721,Algebra Lineal
alumno_01721,Calculo I
alumno_01721,Probabilidad y Estadistica
alumno_01721,Calculo III
alumno_01721,Calculo II
alumno_01721,Fisica I
alumno_01722,Algebra
alumno_01722,Algebra Lineal
alumno_01722,Calculo I
alumno_01722,Introduccion a la Programacion
alumno_01722,Estructuras de Datos
alumno_01722,Programacion Orientada a Objetos
alumno_01722,Calculo III
alumno_01722,Calculo II
alumno_01722,Bases de Datos I
alumno_01723,Algebra
alumno_01723,Algebra Lineal
alumno_01723,Calculo I
alumno_01723,Introduccion a la Programacion
alumno_01723,Calculo II
alumno_01724,Algebra
alumno_01724,Algebra Lineal
alumno_01724,Calculo I
alumno_01724,Introduccion a la Programacion
alumno_01724,Estructuras de Datos
alumno_01724,Programacion Orientada a Objetos
alumno_01724,Calculo III
alumno_01724,Probabilidad y Estadistica
alumno_01724,Calculo II
alumno_01724,Matematica Discreta
alumno_01725,Algebra
alumno_01725,Algebra Lineal
alumno_01725,Calculo I
alumno_01725,Introduccion a la Programacion
alumno_01725,Probabilidad y Estadistica
alumno_01725,Programacion Orientada a Objetos
alumno_01725,Calculo II
alumno_01725,Bases de Datos I
alumno_01726,Algebra
alumno_01726,Algebra Lineal
alumno_01726,Calculo I
alumno_01726,Introduccion a la Programacion
alumno_01726,Estructuras de Datos
alumno_01726,Programacion Orientada a Objetos
alumno_01726,Calculo II
alumno_01726,Bases de Datos I
alumno_01727,Algebra
alumno_01727,Calculo I
alumno_01727,Calculo III
alumno_01727,Calculo II
alumno_01727,Fisica I
alumno_01728,Calculo I
alumno_01728,Introduccion a la Programacion
alumno_01728,Estructuras de Datos
alumno_01728,Programacion Orientada a Objetos
alumno_01728,Probabilidad y Estadistica
