alumno_id,libro
alumno_01198,Calculo III
alumno_01198,Algebra
alumno_01199,Programacion Orientada a Objetos
alumno_01199,Probabilidad y Estadistica
alumno_01199,Calculo I
alumno_01199,Algebra Lineal
alumno_01199,Calculo II
alumno_01199,Introduccion a la Programacion
alumno_01199,Calculo III
alumno_01199,Algebra
alumno_01200,Introduccion a la Programacion
alumno_01200,Fisica I
alumno_01200,Algebra
alumno_01200,Algebra Lineal
alumno_01201,Programacion Orientada a Objetos
alumno_01201,Calculo I
alumno_01201,Estructuras de Datos
alumno_01201,Fisica I
alumno_01201,Calculo II
alumno_01201,Introduccion a la Programacion
alumno_01201,Algebra
alumno_01202,Probabilidad y Estadistica
alumno_01202,Calculo I
alumno_01202,Matematica Discreta
alumno_01202,Introduccion a la Programacion
alumno_01202,Algebra
alumno_01203,Matematica Discreta
alumno_01203,Calculo I
alumno_01203,Fisica I
alumno_01203,Calculo II
alumno_01203,Introduccion a la Programacion
alumno_01203,Algebra
alumno_01204,Algebra
alumno_01204,Fisica I
alumno_01204,Algebra Lineal
alumno_01204,Matematica Discreta
alumno_01205,Programacion Orientada a Objetos
alumno_01205,Calculo I
alumno_01205,Algebra Lineal
alumno_01205,Fisica I
alumno_01205,Introduccion a la Programacion
alumno_01205,Algebra
alumno_01206,Programacion Orientada a Objetos
alumno_01206,Algebra Lineal
alumno_01206,Fisica I
alumno_01206,Introduccion a la Programacion
alumno_01206,Algebra
alumno_01207,Calculo I
alumno_01207,Algebra Lineal
alumno_01207,Fisica I
alumno_01207,Introduccion a la Programacion
alumno_01207,Algebra
alumno_01208,Programacion Orientada a Objetos
alumno_01208,Estructuras de Datos
alumno_01208,Fisica I
alumno_01208,Matematica Discreta
alumno_01208,Introduccion a la Programacion
alumno_01209,Programacion Orientada a Objetos
alumno_01209,Algebra Lineal
alumno_01209,Estructuras de Datos
alumno_01209,Fisica I
alumno_01209,Matematica Discreta
alumno_01209,Introduccion a la Programacion
alumno_01209,Algebra
alumno_01209,Bases de Datos I
alumno_01210,Programacion Orientada a Objetos
alumno_01210,Calculo I
alumno_01210,Estructuras de Datos
alumno_01210,Calculo II
alumno_01210,Introduccion a la Programacion
alumno_01210,Calculo III
alumno_01210,Bases de Datos I
alumno_01211,Programacion Orientada a Objetos
alumno_01211,Calculo I
alumno_01211,Algebra Lineal
alumno_01211,Estructuras de Datos
alumno_01211,Fisica I
alumno_01211,Introduccion a la Programacion
alumno_01211,Algebra
alumno_01211,Bases de Datos I
alumno_01212,Matematica Discreta
alumno_01212,Programacion Orientada a Objetos
alumno_01212,Probabilidad y Estadistica
alumno_01212,Calculo I
alumno_01212,Algebra Lineal
alumno_01212,Estructuras de Datos
alumno_01212,Calculo II
alumno_01212,Introduccion a la Programacion
alumno_01212,Algebra
alumno_01212,Bases de Datos I
alumno_01213,Programacion Orientada a Objetos
alumno_01213,Algebra Lineal
alumno_01213,Estructuras de Datos
alumno_01213,Fisica I
alumno_01213,Introduccion a la Programacion
alumno_01213,Algebra
alumno_01214,Fisica I
alumno_01215,Programacion Orientada a Objetos
alumno_01215,Algebra Lineal
alumno_01215,Fisica I
alumno_01215,Matematica Discreta
alumno_01215,Introduccion a la Programacion
alumno_01215,Algebra
alumno_01216,Programacion Orientada a Objetos
alumno_01216,Calculo I
alumno_01216,Fisica I
alumno_01216,Calculo II
alumno_01216,Introduccion a la Programacion
alumno_01216,Calculo III
alumno_01217,Matematica Discreta
alumno_01217,Probabilidad y Estadistica
alumno_01217,Calculo I
alumno_01217,Algebra Lineal
alumno_01217,Fisica I
alumno_01217,Calculo II
alumno_01217,Introduccion a la Programacion
alumno_01217,Calculo III
alumno_01217,Algebra
alumno_01217,Bases de Datos I
alumno_01218,Calculo I
alumno_01218,Algebra Lineal
alumno_01218,Fisica I
alumno_01218,Calculo II
alumno_01218,Algebra
alumno_01218,Calculo III
alumno_01219,Programacion Orientada a Objetos
alumno_01219,Estructuras de Datos
alumno_01219,Fisica I
alumno_01219,Introduccion a la Programacion
alumno_01219,Algebra
alumno_01219,Bases de Datos I
alumno_01220,Introduccion a la Programacion
alumno_01220,Fisica I
alumno_01220,Calculo I
alumno_01220,Programacion Orientada a Objetos
alumno_01221,Programacion Orientada a Objetos
alumno_01221,Calculo I
alumno_01221,Estructuras de Datos
alumno_01221,Calculo II
alumno_01221,Introduccion a la Programacion
alumno_01221,Calculo III
alumno_01221,Bases de Datos I
alumno_01222,Matematica Discreta
alumno_01222,Programacion Orientada a Objetos
alumno_01222,Probabilidad y Estadistica
alumno_01222,Calculo I
alumno_01222,Estructuras de Datos
alumno_01222,Calculo II
alumno_01222,Introduccion a la Programacion
alumno_01222,Calculo III
alumno_01222,Algebra
alumno_01222,Bases de Datos I
alumno_01223,Programacion Orientada a Objetos
alumno_01223,Probabilidad y Estadistica
alumno_01223,Calculo I
alumno_01223,Estructuras de Datos
alumno_01223,Fisica I
alumno_01223,Calculo II
alumno_01223,Introduccion a la Programacion
alumno_01223,Calculo III
alumno_01223,Algebra
alumno_01224,Matematica Discreta
alumno_01224,Calculo I
alumno_01224,Fisica I
alumno_01224,Calculo II
alumno_01224,Introduccion a la Programacion
alumno_01224,Algebra
alumno_01225,Programacion Orientada a Objetos
alumno_01225,Algebra Lineal
alumno_01225,Estructuras de Datos
alumno_01225,Fisica I
alumno_01225,Matematica Discreta
alumno_01225,Introduccion a la Programacion
alumno_01225,Algebra
alumno_01225,Bases de Datos I
alumno_01226,Programacion Orientada a Objetos
alumno_01226,Calculo I
alumno_01226,Estructuras de Datos
alumno_01226,Calculo II
alumno_01226,Introduccion a la Programacion
alumno_01226,Calculo III
alumno_01226,Algebra
alumno_01226,Bases de Datos I
alumno_01227,Programacion Orientada a Objetos
alumno_01227,Calculo I
alumno_01227,Algebra Lineal
alumno_01227,Fisica I
alumno_01227,Calculo II
alumno_01227,Introduccion a la Programacion
alumno_01227,Calculo III
alumno_01227,Algebra
alumno_01228,Matematica Discreta
alumno_01228,Programacion Orientada a Objetos
alumno_01228,Probabilidad y Estadistica
alumno_01228,Calculo I
alumno_01228,Algebra Lineal
alumno_01228,Estructuras de Datos
alumno_01228,Fisica I
alumno_01228,Calculo II
alumno_01228,Introduccion a la Programacion
alumno_01228,Calculo III
alumno_01228,Algebra
alumno_01229,Fisica I
alumno_01229,Calculo I
alumno_01230,Programacion Orientada a Objetos
alumno_01230,Estructuras de Datos
alumno_01230,Fisica I
alumno_01230,Introduccion a la Programacion
alumno_01230,Bases de Datos I
alumno_01231,Matematica Discreta
alumno_01231,Programacion Orientada a Objetos
alumno_01231,Probabilidad y Estadistica
alumno_01231,Calculo I
alumno_01231,Fisica I
alumno_01231,Calculo II
alumno_01231,Introduccion a la Programacion
alumno_01231,Calculo III
alumno_01231,Algebra
alumno_01232,Matematica Discreta
alumno_01232,Programacion Orientada a Objetos
alumno_01232,Probabilidad y Estadistica
alumno_01232,Calculo I
alumno_01232,Fisica I
alumno_01232,Calculo II
alumno_01232,Introduccion a la Programacion
alumno_01232,Calculo III
alumno_01232,Bases de Datos I
alumno_01233,Programacion Orientada a Objetos
alumno_01233,Probabilidad y Estadistica
alumno_01233,Calculo I
alumno_01233,Calculo II
alumno_01233,Introduccion a la Programacion
alumno_01234,Introduccion a la Programacion
alumno_01234,Estructuras de Datos
alumno_01234,Bases de Datos I
alumno_01234,Programacion Orientada a Objetos
alumno_01235,Programacion Orientada a Objetos
alumno_01235,Algebra Lineal
alumno_01235,Estructuras de Datos
alumno_01235,Fisica I
alumno_01235,Introduccion a la Programacion
alumno_01235,Algebra
alumno_01236,Matematica Discreta
alumno_01236,Programacion Orientada a Objetos
alumno_01236,Calculo I
alumno_01236,Estructuras de Datos
alumno_01236,Fisica I
alumno_01236,Calculo II
alumno_01236,Introduccion a la Programacion
alumno_01236,Calculo III
alumno_01236,Bases de Datos I
alumno_01237,Introduccion a la Programacion
alumno_01237,Fisica I
alumno_01237,Calculo I
alumno_01237,Programacion Orientada a Objetos
alumno_01238,Matematica Discreta
alumno_01238,Probabilidad y Estadistica
alumno_01238,Calculo I
alumno_01238,Algebra Lineal
alumno_01238,Fisica I
alumno_01238,Calculo II
alumno_01238,Algebra
alumno_01238,Calculo III
alumno_01239,Programacion Orientada a Objetos
alumno_01239,Probabilidad y Estadistica
alumno_01239,Calculo I
alumno_01239,Calculo II
alumno_01239,Introduccion a la Programacion
alumno_01239,Calculo III
alumno_01239,Algebra
alumno_01240,Programacion Orientada a Objetos
alumno_01240,Probabilidad y Estadistica
alumno_01240,Calculo I
alumno_01240,Algebra Lineal
alumno_01240,Estructuras de Datos
alumno_01240,Fisica I
alumno_01240,Calculo II
alumno_01240,Introduccion a la Programacion
alumno_01240,Algebra
alumno_01240,Bases de Datos I
alumno_01241,Programacion Orientada a Objetos
alumno_01241,Probabilidad y Estadistica
alumno_01241,Calculo I
alumno_01241,Algebra Lineal
alumno_01241,Estructuras de Datos
alumno_01241,Fisica I
alumno_01241,Calculo II
alumno_01241,Introduccion a la Programacion
alumno_01241,Algebra
alumno_01241,Bases de Datos I
alumno_01242,Matematica Discreta
alumno_01242,Programacion Orientada a Objetos
alumno_01242,Probabilidad y Estadistica
alumno_01242,Calculo I
alumno_01242,Calculo II
alumno_01242,Introduccion a la Programacion
alumno_01242,Calculo III
alumno_01242,Algebra
alumno_01243,Calculo I
alumno_01243,Fisica I
alumno_01243,Matematica Discreta
alumno_01243,Introduccion a la Programacion
alumno_01243,Algebra
alumno_01244,Probabilidad y Estadistica
alumno_01244,Calculo I
alumno_01244,Algebra Lineal
alumno_01244,Fisica I
alumno_01244,Calculo II
alumno_01244,Introduccion a la Programacion
alumno_01244,Algebra
alumno_01245,Programacion Orientada a Objetos
alumno_01245,Estructuras de Datos
alumno_01245,Fisica I
alumno_01245,Matematica Discreta
alumno_01245,Introduccion a la Programacion
alumno_01245,Algebra
alumno_01246,Programacion Orientada a Objetos
alumno_01246,Algebra Lineal
alumno_01246,Estructuras de Datos
alumno_01246,Introduccion a la Programacion
alumno_01246,Algebra
alumno_01246,Bases de Datos I
alumno_01247,Programacion Orientada a Objetos
alumno_01247,Calculo I
alumno_01247,Algebra Lineal
alumno_01247,Estructuras de Datos
alumno_01247,Fisica I
alumno_01247,Matematica Discreta
alumno_01247,Introduccion a la Programacion
alumno_01247,Algebra
alumno_01247,Bases de Datos I
alumno_01248,Programacion Orientada a Objetos
alumno_01248,Algebra Lineal
alumno_01248,Estructuras de Datos
alumno_01248,Fisica I
alumno_01248,Introduccion a la Programacion
alumno_01248,Algebra
alumno_01249,Programacion Orientada a Objetos
alumno_01249,Probabilidad y Estadistica
alumno_01249,Calculo I
alumno_01249,Fisica I
alumno_01249,Calculo II
alumno_01249,Introduccion a la Programacion
alumno_01249,Algebra
alumno_01250,Programacion Orientada a Objetos
alumno_01250,Estructuras de Datos
alumno_01250,Fisica I
alumno_01250,Introduccion a la Programacion
alumno_01250,Calculo III
alumno_01250,Bases de Datos I
alumno_01251,Programacion Orientada a Objetos
alumno_01251,Calculo I
alumno_01251,Algebra Lineal
alumno_01251,Estructuras de Datos
alumno_01251,Fisica I
alumno_01251,Matematica Discreta
alumno_01251,Introduccion a la Programacion
alumno_01251,Algebra
alumno_01252,Matematica Discreta
alumno_01252,Programacion Orientada a Objetos
alumno_01252,Probabilidad y Estadistica
alumno_01252,Calculo I
alumno_01252,Algebra Lineal
alumno_01252,Estructuras de Datos
alumno_01252,Fisica I
alumno_01252,Calculo II
alumno_01252,Introduccion a la Programacion
alumno_01252,Calculo III
alumno_01252,Algebra
alumno_01253,Algebra
alumno_01253,Calculo I
alumno_01253,Algebra Lineal
alumno_01254,Programacion Orientada a Objetos
alumno_01254,Probabilidad y Estadistica
alumno_01254,Calculo I
alumno_01254,Algebra Lineal
alumno_01254,Estructuras de Datos
alumno_01254,Fisica I
alumno_01254,Calculo II
alumno_01254,Introduccion a la Programacion
alumno_01254,Calculo III
alumno_01254,Algebra
alumno_01254,Bases de Datos I
alumno_01255,Programacion Orientada a Objetos
alumno_01255,Probabilidad y Estadistica
alumno_01255,Calculo I
alumno_01255,Algebra Lineal
alumno_01255,Estructuras de Datos
alumno_01255,Fisica I
alumno_01255,Calculo II
alumno_01255,Introduccion a la Programacion
alumno_01255,Calculo III
alumno_01255,Algebra
alumno_01255,Bases de Datos I
alumno_01256,Matematica Discreta
alumno_01256,Programacion Orientada a Objetos
alumno_01256,Probabilidad y Estadistica
alumno_01256,Calculo I
alumno_01256,Fisica I
alumno_01256,Calculo II
alumno_01256,Introduccion a la Programacion
alumno_01256,Calculo III
alumno_01256,Algebra
alumno_01257,Matematica Discreta
alumno_01257,Programacion Orientada a Objetos
alumno_01257,Calculo I
alumno_01257,Algebra Lineal
alumno_01257,Fisica I
alumno_01257,Calculo II
alumno_01257,Introduccion a la Programacion
alumno_01257,Calculo III
alumno_01257,Algebra
alumno_01258,Programacion Orientada a Objetos
alumno_01258,Calculo I
alumno_01258,Estructuras de Datos
alumno_01258,Matematica Discreta
alumno_01258,Introduccion a la Programacion
alumno_01258,Algebra
alumno_01258,Bases de Datos I
alumno_01259,Matematica Discreta
alumno_01259,Programacion Orientada a Objetos
alumno_01259,Probabilidad y Estadistica
alumno_01259,Calculo I
alumno_01259,Algebra Lineal
alumno_01259,Calculo II
alumno_01259,Introduccion a la Programacion
alumno_01259,Calculo III
alumno_01259,Algebra
alumno_01260,Calculo II
alumno_01260,Probabilidad y Estadistica
alumno_01260,Calculo I
alumno_01260,Matematica Discreta
alumno_01260,Calculo III
alumno_01261,Matematica Discreta
alumno_01261,Programacion Orientada a Objetos
alumno_01261,Calculo I
alumno_01261,Algebra Lineal
alumno_01261,Fisica I
alumno_01261,Calculo II
alumno_01261,Introduccion a la Programacion
alumno_01261,Calculo III
alumno_01261,Algebra
alumno_01262,Matematica Discreta
alumno_01262,Calculo I
alumno_01262,Algebra Lineal
alumno_01262,Calculo II
alumno_01262,Introduccion a la Programacion
alumno_01262,Calculo III
alumno_01262,Algebra
alumno_01263,Programacion Orientada a Objetos
alumno_01263,Probabilidad y Estadistica
alumno_01263,Calculo I
alumno_01263,Fisica I
alumno_01263,Calculo II
alumno_01263,Introduccion a la Programacion
alumno_01263,Calculo III
alumno_01263,Algebra
alumno_01263,Bases de Datos I
alumno_01264,Introduccion a la Programacion
alumno_01264,Fisica I
alumno_01264,Algebra
alumno_01264,Programacion Orientada a Objetos
alumno_01265,Programacion Orientada a Objetos
alumno_01265,Calculo I
alumno_01265,Estructuras de Datos
alumno_01265,Fisica I
alumno_01265,Calculo II
alumno_01265,Introduccion a la Programacion
alumno_01266,Matematica Discreta
alumno_01266,Programacion Orientada a Objetos
alumno_01266,Calculo I
alumno_01266,Algebra Lineal
alumno_01266,Estructuras de Datos
alumno_01266,Fisica I
alumno_01266,Calculo II
alumno_01266,Introduccion a la Programacion
alumno_01266,Calculo III
alumno_01266,Algebra
alumno_01266,Bases de Datos I
alumno_01267,Programacion Orientada a Objetos
alumno_01267,Probabilidad y Estadistica
alumno_01267,Calculo I
alumno_01267,Estructuras de Datos
alumno_01267,Calculo II
alumno_01267,Introduccion a la Programacion
alumno_01267,Calculo III
alumno_01267,Algebra
alumno_01268,Programacion Orientada a Objetos
alumno_01268,Calculo I
alumno_01268,Algebra Lineal
alumno_01268,Fisica I
alumno_01268,Calculo II
alumno_01268,Introduccion a la Programacion
alumno_01268,Calculo III
alumno_01268,Algebra
alumno_01269,Programacion Orientada a Objetos
alumno_01269,Estructuras de Datos
alumno_01269,Matematica Discreta
alumno_01269,Introduccion a la Programacion
alumno_01269,Algebra
alumno_01269,Bases de Datos I
alumno_01270,Probabilidad y Estadistica
alumno_01270,Calculo I
alumno_01270,Fisica I
alumno_01270,Calculo II
alumno_01270,Introduccion a la Programacion
alumno_01270,Calculo III
alumno_01270,Algebra
alumno_01271,Introduccion a la Programacion
alumno_01271,Probabilidad y Estadistica
alumno_01271,Algebra
alumno_01271,Algebra Lineal
alumno_01272,Programacion Orientada a Objetos
alumno_01272,Calculo I
alumno_01272,Algebra Lineal
alumno_01272,Estructuras de Datos
alumno_01272,Fisica I
alumno_01272,Matematica Discreta
alumno_01272,Introduccion a la Programacion
alumno_01272,Algebra
alumno_01273,Algebra
alumno_01273,Matematica Discreta
alumno_01273,Algebra Lineal
alumno_01273,Programacion Orientada a Objetos
alumno_01274,Programacion Orientada a Objetos
alumno_01274,Probabilidad y Estadistica
alumno_01274,Calculo I
alumno_01274,Calculo II
alumno_01274,Introduccion a la Programacion
alumno_01274,Calculo III
alumno_01275,Matematica Discreta
alumno_01275,Programacion Orientada a Objetos
alumno_01275,Calculo I
alumno_01275,Algebra Lineal
alumno_01275,Estructuras de Datos
alumno_01275,Calculo II
alumno_01275,Introduccion a la Programacion
alumno_01275,Calculo III
alumno_01275,Algebra
alumno_01275,Bases de Datos I
alumno_01276,Matematica Discreta
alumno_01276,Programacion Orientada a Objetos
alumno_01276,Calculo I
alumno_01276,Algebra Lineal
alumno_01276,Estructuras de Datos
alumno_01276,Fisica I
alumno_01276,Calculo II
alumno_01276,Introduccion a la Programacion
alumno_01276,Algebra
alumno_01276,Bases de Datos I
alumno_01277,Matematica Discreta
alumno_01277,Programacion Orientada a Objetos
alumno_01277,Probabilidad y Estadistica
alumno_01277,Calculo I
alumno_01277,Estructuras de Datos
alumno_01277,Fisica I
alumno_01277,Calculo II
alumno_01277,Introduccion a la Programacion
alumno_01277,Calculo III
alumno_01277,Algebra
alumno_01278,Algebra Lineal
alumno_01278,Fisica I
alumno_01278,Matematica Discreta
alumno_01278,Introduccion a la Programacion
alumno_01278,Algebra
alumno_01279,Programacion Orientada a Objetos
alumno_01279,Probabilidad y Estadistica
alumno_01279,Calculo I
alumno_01279,Algebra Lineal
alumno_01279,Estructuras de Datos
alumno_01279,Calculo II
alumno_01279,Introduccion a la Programacion
alumno_01279,Algebra
alumno_01279,Bases de Datos I
alumno_01280,Calculo I
alumno_01280,Algebra Lineal
alumno_01280,Fisica I
alumno_01280,Calculo II
alumno_01280,Introduccion a la Programacion
alumno_01280,Calculo III
alumno_01280,Algebra
alumno_01281,Programacion Orientada a Objetos
alumno_01281,Probabilidad y Estadistica
alumno_01281,Calculo I
alumno_01281,Algebra Lineal
alumno_01281,Fisica I
alumno_01281,Calculo II
alumno_01281,Introduccion a la Programacion
alumno_01281,Calculo III
alumno_01281,Algebra
alumno_01282,Programacion Orientada a Objetos
alumno_01282,Calculo I
alumno_01282,Estructuras de Datos
alumno_01282,Fisica I
alumno_01282,Introduccion a la Programacion
alumno_01282,Algebra
alumno_01282,Bases de Datos I
alumno_01283,Matematica Discreta
alumno_01283,Programacion Orientada a Objetos
alumno_01283,Calculo I
alumno_01283,Algebra Lineal
alumno_01283,Estructuras de Datos
alumno_01283,Calculo II
alumno_01283,Introduccion a la Programacion
alumno_01283,Algebra
alumno_01283,Bases de Datos I
alumno_01284,Calculo I
alumno_01284,Algebra Lineal
alumno_01284,Fisica I
alumno_01284,Calculo II
alumno_01284,Algebra
alumno_01284,Calculo III
alumno_01285,Matematica Discreta
alumno_01285,Programacion Orientada a Objetos
alumno_01285,Calculo I
alumno_01285,Algebra Lineal
alumno_01285,Fisica I
alumno_01285,Calculo II
alumno_01285,Introduccion a la Programacion
alumno_01285,Calculo III
alumno_01285,Algebra
alumno_01286,Introduccion a la Programacion
alumno_01286,Algebra
alumno_01286,Algebra Lineal
alumno_01286,Matematica Discreta
alumno_01287,Programacion Orientada a Objetos
alumno_01287,Calculo I
alumno_01287,Algebra Lineal
alumno_01287,Estructuras de Datos
alumno_01287,Fisica I
alumno_01287,Calculo II
alumno_01287,Introduccion a la Programacion
alumno_01287,Algebra
alumno_01288,Programacion Orientada a Objetos
alumno_01288,Calculo I
alumno_01288,Algebra Lineal
alumno_01288,Fisica I
alumno_01288,Introduccion a la Programacion
alumno_01288,Algebra
alumno_01289,Matematica Discreta
alumno_01289,Programacion Orientada a Objetos
alumno_01289,Probabilidad y Estadistica
alumno_01289,Calculo I
alumno_01289,Algebra Lineal
alumno_01289,Estructuras de Datos
alumno_01289,Fisica I
alumno_01289,Calculo II
alumno_01289,Introduccion a la Programacion
alumno_01289,Calculo III
alumno_01289,Algebra
alumno_01290,Matematica Discreta
alumno_01290,Probabilidad y Estadistica
alumno_01290,Calculo I
alumno_01290,Algebra Lineal
alumno_01290,Fisica I
alumno_01290,Calculo II
alumno_01290,Algebra
alumno_01290,Calculo III
alumno_01291,Algebra
alumno_01291,Algebra Lineal
alumno_01291,Matematica Discreta
alumno_01292,Introduccion a la Programacion
alumno_01292,Calculo I
alumno_01292,Algebra
alumno_01292,Algebra Lineal
alumno_01293,Programacion Orientada a Objetos
alumno_01293,Calculo I
alumno_01293,Algebra Lineal
alumno_01293,Estructuras de Datos
alumno_01293,Fisica I
alumno_01293,Calculo II
alumno_01293,Introduccion a la Programacion
alumno_01293,Algebra
alumno_01293,Bases de Datos I
alumno_01294,Programacion Orientada a Objetos
alumno_01294,Calculo I
alumno_01294,Algebra Lineal
alumno_01294,Estructuras de Datos
alumno_01294,Fisica I
alumno_01294,Matematica Discreta
alumno_01294,Introduccion a la Programacion
alumno_01294,Algebra
alumno_01294,Bases de Datos I
alumno_01295,Programacion Orientada a Objetos
alumno_01295,Probabilidad y Estadistica
alumno_01295,Calculo I
alumno_01295,Fisica I
alumno_01295,Calculo II
alumno_01295,Introduccion a la Programacion
alumno_01295,Calculo III
alumno_01295,Algebra
alumno_01296,Matematica Discreta
alumno_01296,Programacion Orientada a Objetos
alumno_01296,Calculo I
alumno_01296,Algebra Lineal
alumno_01296,Estructuras de Datos
alumno_01296,Calculo II
alumno_01296,Introduccion a la Programacion
alumno_01296,Algebra
alumno_01296,Bases de Datos I
alumno_01297,Matematica Discreta
alumno_01297,Programacion Orientada a Objetos
alumno_01297,Calculo I
alumno_01297,Algebra Lineal
alumno_01297,Estructuras de Datos
alumno_01297,Fisica I
alumno_01297,Calculo II
alumno_01297,Introduccion a la Programacion
alumno_01297,Algebra
alumno_01298,Programacion Orientada a Objetos
alumno_01298,Calculo I
alumno_01298,Calculo II
alumno_01298,Introduccion a la Programacion
alumno_01298,Calculo III
alumno_01299,Programacion Orientada a Objetos
alumno_01299,Calculo I
alumno_01299,Algebra Lineal
alumno_01299,Estructuras de Datos
alumno_01299,Fisica I
alumno_01299,Matematica Discreta
alumno_01299,Introduccion a la Programacion
alumno_01299,Algebra
alumno_01299,Bases de Datos I
alumno_01300,Matematica Discreta
alumno_01300,Calculo I
alumno_01300,Algebra Lineal
alumno_01300,Fisica I
alumno_01300,Calculo II
alumno_01300,Algebra
alumno_01300,Calculo III
alumno_01301,Programacion Orientada a Objetos
alumno_01301,Algebra Lineal
alumno_01301,Estructuras de Datos
alumno_01301,Fisica I
alumno_01301,Introduccion a la Programacion
alumno_01301,Algebra
alumno_01302,Programacion Orientada a Objetos
alumno_01302,Probabilidad y Estadistica
alumno_01302,Calculo I
alumno_01302,Algebra Lineal
alumno_01302,Fisica I
alumno_01302,Calculo II
alumno_01302,Introduccion a la Programacion
alumno_01302,Calculo III
alumno_01302,Algebra
alumno_01303,Programacion Orientada a Objetos
alumno_01303,Probabilidad y Estadistica
alumno_01303,Calculo I
alumno_01303,Estructuras de Datos
alumno_01303,Fisica I
alumno_01303,Calculo II
alumno_01303,Introduccion a la Programacion
alumno_01303,Calculo III
alumno_01303,Bases de Datos I
alumno_01304,Programacion Orientada a Objetos
alumno_01304,Calculo I
alumno_01304,Algebra Lineal
alumno_01304,Estructuras de Datos
alumno_01304,Calculo II
alumno_01304,Introduccion a la Programacion
alumno_01304,Calculo III
alumno_01304,Algebra
alumno_01304,Bases de Datos I
alumno_01305,Programacion Orientada a Objetos
alumno_01305,Estructuras de Datos
alumno_01305,Fisica I
alumno_01305,Introduccion a la Programacion
alumno_01305,Algebra
alumno_01306,Calculo II
alumno_01306,Programacion Orientada a Objetos
alumno_01306,Probabilidad y Estadistica
alumno_01306,Calculo I
alumno_01306,Estructuras de Datos
alumno_01306,Matematica Discreta
alumno_01306,Introduccion a la Programacion
alumno_01306,Calculo III
alumno_01306,Bases de Datos I
alumno_01307,Algebra
alumno_01307,Calculo I
alumno_01307,Algebra Lineal
alumno_01307,Matematica Discreta
alumno_01308,Introduccion a la Programacion
alumno_01308,Programacion Orientada a Objetos
alumno_01309,Introduccion a la Programacion
alumno_01309,Fisica I
alumno_01310,Matematica Discreta
alumno_01310,Calculo I
alumno_01310,Algebra Lineal
alumno_01310,Estructuras de Datos
alumno_01310,Fisica I
alumno_01310,Calculo II
alumno_01310,Introduccion a la Programacion
alumno_01310,Calculo III
alumno_01310,Algebra
alumno_01310,Bases de Datos I
alumno_01311,Programacion Orientada a Objetos
alumno_01311,Probabilidad y Estadistica
alumno_01311,Calculo I
alumno_01311,Estructuras de Datos
alumno_01311,Calculo II
alumno_01311,Introduccion a la Programacion
alumno_01311,Calculo III
alumno_01311,Bases de Datos I
alumno_01312,Programacion Orientada a Objetos
alumno_01312,Calculo I
alumno_01312,Estructuras de Datos
alumno_01312,Fisica I
alumno_01312,Introduccion a la Programacion
alumno_01312,Algebra
alumno_01313,Programacion Orientada a Objetos
alumno_01313,Probabilidad y Estadistica
alumno_01313,Calculo I
alumno_01313,Algebra Lineal
alumno_01313,Fisica I
alumno_01313,Calculo II
alumno_01313,Introduccion a la Programacion
alumno_01313,Algebra
alumno_01314,Programacion Orientada a Objetos
alumno_01314,Probabilidad y Estadistica
alumno_01314,Calculo I
alumno_01314,Algebra Lineal
alumno_01314,Estructuras de Datos
alumno_01314,Fisica I
alumno_01314,Calculo II
alumno_01314,Introduccion a la Programacion
alumno_01314,Calculo III
alumno_01314,Algebra
alumno_01315,Matematica Discreta
alumno_01315,Calculo I
alumno_01315,Algebra Lineal
alumno_01315,Fisica I
alumno_01315,Calculo II
alumno_01315,Introduccion a la Programacion
alumno_01315,Calculo III
alumno_01315,Algebra
alumno_01315,Bases de Datos I
alumno_01316,Programacion Orientada a Objetos
alumno_01316,Calculo I
alumno_01316,Algebra Lineal
alumno_01316,Fisica I
alumno_01316,Matematica Discreta
alumno_01316,Introduccion a la Programacion
alumno_01316,Algebra
alumno_01317,Matematica Discreta
alumno_01317,Programacion Orientada a Objetos
alumno_01317,Probabilidad y Estadistica
alumno_01317,Calculo I
alumno_01317,Algebra Lineal
alumno_01317,Fisica I
alumno_01317,Calculo II
alumno_01317,Introduccion a la Programacion
alumno_01317,Calculo III
alumno_01317,Algebra
alumno_01318,Calculo I
alumno_01318,Algebra Lineal
alumno_01318,Introduccion a la Programacion
alumno_01318,Calculo III
alumno_01318,Algebra
alumno_01319,Programacion Orientada a Objetos
alumno_01319,Calculo I
alumno_01319,Algebra Lineal
alumno_01319,Estructuras de Datos
alumno_01319,Fisica I
alumno_01319,Calculo II
alumno_01319,Introduccion a la Programacion
alumno_01319,Calculo III
alumno_01319,Algebra
alumno_01320,Algebra
alumno_01320,Fisica I
alumno_01320,Algebra Lineal
alumno_01320,Matematica Discreta
alumno_01321,Programacion Orientada a Objetos
alumno_01321,Algebra Lineal
alumno_01321,Estructuras de Datos
alumno_01321,Fisica I
alumno_01321,Introduccion a la Programacion
alumno_01321,Algebra
alumno_01322,Probabilidad y Estadistica
alumno_01322,Calculo I
alumno_01322,Fisica I
alumno_01322,Calculo II
alumno_01322,Calculo III
alumno_01323,Programacion Orientada a Objetos
alumno_01323,Calculo I
alumno_01323,Algebra Lineal
alumno_01323,Estructuras de Datos
alumno_01323,Fisica I
alumno_01323,Introduccion a la Programacion
alumno_01323,Algebra
alumno_01324,Algebra
alumno_01324,Calculo I
alumno_01324,Algebra Lineal
alumno_01325,Programacion Orientada a Objetos
alumno_01325,Calculo I
alumno_01325,Calculo II
