transaction_id,item_id
session_08065,doc_0563
session_08065,doc_0786
session_08066,doc_0822
session_08066,doc_0838
session_08066,doc_0852
session_08066,doc_0031
session_08067,doc_0189
session_08068,doc_0327
session_08068,doc_0381
session_08069,doc_0404
session_08070,doc_0801
session_08070,doc_0754
session_08070,doc_0564
session_08071,doc_0197
session_08071,doc_0207
session_08071,doc_0450
session_08072,doc_0046
session_08072,doc_0057
session_08073,doc_0055
session_08074,doc_0618
session_08075,doc_0754
session_08076,doc_0280
session_08076,doc_0291
session_08076,doc_0322
session_08076,doc_0304
session_08076,doc_0268
session_08077,doc_0914
session_08077,doc_0879
session_08077,doc_0882
session_08077,doc_0910
session_08078,doc_0305
session_08078,doc_0322
session_08078,doc_0338
session_08079,doc_0528
session_08079,doc_0568
session_08079,doc_0656
session_08080,doc_0673
session_08080,doc_0656
session_08080,doc_0685
session_08080,doc_0689
session_08080,doc_0331
session_08081,doc_0702
session_08081,doc_0676
session_08081,doc_0673
session_08081,doc_0699
session_08082,doc_0373
session_08082,doc_0351
session_08082,doc_0118
session_08083,doc_0043
session_08083,doc_0639
session_08084,doc_0363
session_08085,doc_0206
session_08086,doc_0283
session_08087,doc_0732
session_08088,doc_0879
session_08088,doc_0914
session_08088,doc_0852
session_08089,doc_0091
session_08090,doc_0517
session_08090,doc_0019
session_08091,doc_0331
session_08091,doc_0408
session_08091,doc_0360
session_08091,doc_0334
session_08091,doc_0913
session_08092,doc_0466
session_08092,doc_0446
session_08092,doc_0631
session_08093,doc_0017
session_08093,doc_0518
session_08094,doc_0797
session_08095,doc_0804
session_08095,doc_0862
session_08096,doc_0870
session_08097,doc_0862
session_08097,doc_0851
session_08098,doc_0502
session_08098,doc_0068
session_08099,doc_0080
session_08099,doc_0031
session_08100,doc_0286
session_08100,doc_0322
session_08100,doc_0291
session_08101,doc_0493
session_08102,doc_0148
session_08103,doc_0493
session_08104,doc_0469
session_08104,doc_0419
session_08104,doc_0476
session_08104,doc_0584
session_08105,doc_0301
session_08105,doc_0322
session_08105,doc_0302
session_08106,doc_0900
session_08107,doc_0774
session_08107,doc_0786
session_08107,doc_0857
session_08107,doc_0852
session_08108,doc_0447
session_08108,doc_0469
session_08109,doc_0331
session_08110,doc_0817
session_08111,doc_0447
session_08112,doc_0176
session_08113,doc_0689
session_08114,doc_0525
session_08114,doc_0518
session_08114,doc_0764
session_08115,doc_0360
session_08116,doc_0752
session_08116,doc_0783
session_08117,doc_0844
session_08117,doc_0469
session_08118,doc_0068
session_08118,doc_0034
session_08118,doc_0615
session_08119,doc_0031
session_08119,doc_0042
session_08119,doc_0617
session_08120,doc_0148
session_08120,doc_0156
session_08121,doc_0246
session_08122,doc_0656
session_08122,doc_0662
session_08122,doc_0679
session_08123,doc_0868
session_08123,doc_0810
session_08123,doc_0865
session_08123,doc_0793
session_08124,doc_0046
session_08124,doc_0031
session_08125,doc_0476
session_08125,doc_0477
session_08125,doc_0458
session_08125,doc_0617
session_08126,doc_0597
session_08126,doc_0630
session_08127,doc_0267
session_08128,doc_0852
session_08129,doc_0882
session_08129,doc_0676
session_08130,doc_0077
session_08131,doc_0302
session_08131,doc_0284
session_08131,doc_0369
session_08132,doc_0046
session_08132,doc_0616
session_08133,doc_0618
session_08134,doc_0699
session_08134,doc_0760
session_08135,doc_0930
session_08136,doc_0584
session_08136,doc_0542
session_08136,doc_0575
session_08137,doc_0518
session_08137,doc_0502
session_08137,doc_0542
session_08138,doc_0914
session_08138,doc_0900
session_08138,doc_0884
session_08138,doc_0890
session_08139,doc_0069
session_08139,doc_0031
session_08139,doc_0493
session_08140,doc_0297
session_08141,doc_0257
session_08141,doc_0342
session_08142,doc_0754
session_08142,doc_0783
session_08142,doc_0757
session_08143,doc_0068
session_08144,doc_0421
session_08144,doc_0424
session_08145,doc_0757
session_08145,doc_0752
session_08145,doc_0796
session_08145,doc_0783
session_08146,doc_0080
session_08146,doc_0617
session_08147,doc_0658
session_08147,doc_0692
session_08147,doc_0884
session_08148,doc_0706
session_08148,doc_0695
session_08148,doc_0676
session_08148,doc_0689
session_08148,doc_0651
session_08148,doc_0331
session_08149,doc_0584
session_08150,doc_0445
session_08151,doc_0732
session_08151,doc_0776
session_08151,doc_0757
session_08151,doc_0782
session_08151,doc_0127
session_08152,doc_0493
session_08152,doc_0732
session_08153,doc_0119
session_08153,doc_0152
session_08153,doc_0913
session_08154,doc_0871
session_08154,doc_0809
session_08154,doc_0857
session_08155,doc_0032
session_08155,doc_0054
session_08155,doc_0617
session_08156,doc_0182
session_08156,doc_0123
session_08156,doc_0322
session_08157,doc_0185
session_08157,doc_0120
session_08157,doc_0295
session_08158,doc_0321
session_08158,doc_0689
session_08159,doc_0909
session_08160,doc_0412
session_08160,doc_0485
session_08160,doc_0458
session_08160,doc_0852
session_08160,doc_0844
session_08161,doc_0764
session_08161,doc_0625
session_08162,doc_0392
session_08163,doc_0307
session_08163,doc_0291
session_08163,doc_0305
session_08163,doc_0373
session_08164,doc_0658
session_08164,doc_0704
session_08164,doc_0673
session_08164,doc_0400
session_08165,doc_0235
session_08166,doc_0276
session_08166,doc_0270
session_08166,doc_0269
session_08166,doc_0283
session_08166,doc_0469
session_08166,doc_0459
session_08167,doc_0334
session_08168,doc_0172
session_08168,doc_0187
session_08168,doc_0180
session_08169,doc_0476
session_08169,doc_0621
session_08170,doc_0325
session_08170,doc_0397
session_08171,doc_0324
session_08171,doc_0284
session_08171,doc_0322
session_08171,doc_0269
session_08171,doc_0305
session_08172,doc_0322
session_08172,doc_0302
session_08172,doc_0293
session_08173,doc_0811
session_08173,doc_0870
session_08173,doc_0815
session_08173,doc_0843
session_08173,doc_0774
session_08173,doc_0776
session_08174,doc_0656
session_08175,doc_0882
session_08176,doc_0754
session_08176,doc_0736
session_08176,doc_0870
session_08177,doc_0910
session_08178,doc_0229
session_08178,doc_0240
session_08178,doc_0235
session_08178,doc_0909
session_08179,doc_0869
session_08179,doc_0031
session_08180,doc_0148
session_08180,doc_0179
session_08181,doc_0535
session_08181,doc_0513
session_08181,doc_0501
session_08181,doc_0248
session_08182,doc_0011
session_08183,doc_0330
session_08183,doc_0461
session_08184,doc_0394
session_08184,doc_0378
session_08184,doc_0905
session_08185,doc_0229
session_08185,doc_0258
session_08185,doc_0261
session_08185,doc_0248
session_08186,doc_0914
session_08186,doc_0894
session_08186,doc_0933
session_08186,doc_0476
session_08187,doc_0203
session_08187,doc_0261
session_08188,doc_0518
session_08189,doc_0902
session_08189,doc_0905
session_08189,doc_0656
session_08190,doc_0045
session_08190,doc_0031
session_08190,doc_0372
session_08191,doc_0031
session_08191,doc_0011
session_08191,doc_0027
session_08191,doc_0013
session_08191,doc_0503
session_08192,doc_0337
session_08192,doc_0362
session_08192,doc_0401
session_08193,doc_0277
session_08193,doc_0278
session_08193,doc_0297
session_08193,doc_0284
session_08194,doc_0852
session_08195,doc_0565
session_08196,doc_0475
session_08196,doc_0439
session_08196,doc_0618
session_08197,doc_0194
session_08198,doc_0877
session_08198,doc_0876
session_08199,doc_0291
session_08200,doc_0063
session_08201,doc_0868
session_08201,doc_0809
session_08202,doc_0783
session_08203,doc_0865
session_08203,doc_0852
session_08203,doc_0840
session_08203,doc_0844
session_08204,doc_0063
session_08204,doc_0001
session_08205,doc_0502
session_08205,doc_0518
session_08205,doc_0589
session_08206,doc_0843
session_08206,doc_0818
session_08207,doc_0091
session_08208,doc_0900
session_08208,doc_0884
session_08208,doc_0914
session_08209,doc_0384
session_08209,doc_0389
session_08209,doc_0673
session_08210,doc_0766
session_08211,doc_0206
session_08212,doc_0148
session_08212,doc_0182
session_08212,doc_0121
session_08212,doc_0126
session_08212,doc_0305
session_08212,doc_0291
session_08213,doc_0637
session_08213,doc_0617
session_08214,doc_0564
session_08214,doc_0063
session_08215,doc_0373
session_08216,doc_0914
session_08217,doc_0589
session_08217,doc_0549
session_08218,doc_0752
session_08218,doc_0769
session_08219,doc_0830
session_08219,doc_0843
session_08219,doc_0852
session_08219,doc_0820
session_08220,doc_0243
session_08220,doc_0246
session_08220,doc_0322
session_08221,doc_0314
session_08221,doc_0322
session_08221,doc_0290
session_08221,doc_0316
session_08222,doc_0857
session_08222,doc_0845
session_08222,doc_0865
session_08222,doc_0774
session_08223,doc_0626
session_08224,doc_0469
session_08224,doc_0487
session_08224,doc_0417
session_08224,doc_0435
session_08224,doc_0434
session_08224,doc_0436
session_08225,doc_0817
session_08225,doc_0754
session_08226,doc_0028
session_08226,doc_0917
session_08227,doc_0518
session_08228,doc_0535
session_08228,doc_0584
session_08229,doc_0392
session_08229,doc_0341
session_08230,doc_0093
session_08231,doc_0910
session_08232,doc_0123
session_08232,doc_0112
session_08232,doc_0322
session_08233,doc_0322
session_08234,doc_0795
session_08234,doc_0754
session_08234,doc_0818
session_08235,doc_0012
session_08235,doc_0466
session_08236,doc_0029
session_08236,doc_0518
session_08237,doc_0617
session_08237,doc_0647
session_08238,doc_0679
session_08238,doc_0683
session_08239,doc_0063
session_08240,doc_0340
session_08241,doc_0126
session_08241,doc_0120
session_08241,doc_0156
session_08241,doc_0152
session_08241,doc_0305
session_08242,doc_0389
session_08242,doc_0889
session_08243,doc_0331
session_08243,doc_0339
session_08243,doc_0330
session_08243,doc_0360
session_08243,doc_0112
session_08244,doc_0108
session_08244,doc_0384
session_08245,doc_0803
session_08245,doc_0766
session_08246,doc_0699
session_08247,doc_0914
session_08248,doc_0673
session_08248,doc_0656
session_08249,doc_0152
session_08250,doc_0540
session_08250,doc_0517
session_08250,doc_0493
session_08250,doc_0581
session_08250,doc_0043
session_08251,doc_0673
session_08252,doc_0322
session_08253,doc_0472
session_08253,doc_0454
session_08254,doc_0031
session_08254,doc_0073
session_08254,doc_0069
session_08254,doc_0614
session_08254,doc_0618
session_08255,doc_0068
session_08255,doc_0031
session_08256,doc_0152
session_08256,doc_0376
session_08257,doc_0699
session_08257,doc_0662
session_08257,doc_0679
session_08258,doc_0362
session_08258,doc_0403
session_08258,doc_0387
session_08258,doc_0381
session_08258,doc_0366
session_08258,doc_0673
session_08259,doc_0584
session_08260,doc_0754
session_08260,doc_0727
session_08260,doc_0767
session_08261,doc_0821
session_08261,doc_0852
session_08261,doc_0857
session_08261,doc_0912
session_08262,doc_0434
session_08263,doc_0777
session_08264,doc_0592
session_08264,doc_0560
session_08264,doc_0518
session_08264,doc_0526
session_08264,doc_0508
session_08265,doc_0068
session_08265,doc_0031
session_08266,doc_0401
session_08266,doc_0331
session_08267,doc_0201
session_08267,doc_0237
session_08267,doc_0235
session_08267,doc_0229
session_08267,doc_0457
session_08268,doc_0750
session_08269,doc_0469
session_08269,doc_0476
session_08270,doc_0843
session_08271,doc_0148
session_08271,doc_0176
session_08271,doc_0152
session_08271,doc_0656
session_08271,doc_0673
session_08272,doc_0557
session_08272,doc_0501
session_08272,doc_0031
session_08273,doc_0654
session_08273,doc_0653
session_08273,doc_0686
session_08273,doc_0676
session_08274,doc_0188
session_08274,doc_0156
session_08275,doc_0431
session_08275,doc_0448
session_08275,doc_0464
session_08275,doc_0458
session_08276,doc_0810
session_08277,doc_0844
session_08278,doc_0538
session_08278,doc_0518
session_08278,doc_0546
session_08278,doc_0322
session_08278,doc_0278
session_08278,doc_0310
session_08279,doc_0763
session_08279,doc_0754
session_08279,doc_0555
session_08280,doc_0666
session_08281,doc_0158
session_08281,doc_0148
session_08281,doc_0179
session_08281,doc_0068
session_08282,doc_0852
session_08283,doc_0673
session_08284,doc_0366
session_08284,doc_0362
session_08284,doc_0331
session_08284,doc_0182
session_08285,doc_0276
session_08285,doc_0295
session_08286,doc_0844
session_08286,doc_0822
session_08286,doc_0843
session_08286,doc_0852
session_08286,doc_0853
session_08286,doc_0858
session_08287,doc_0693
session_08288,doc_0795
session_08288,doc_0778
session_08288,doc_0757
session_08289,doc_0852
session_08289,doc_0844
session_08289,doc_0870
session_08290,doc_0152
session_08290,doc_0160
session_08291,doc_0476
session_08292,doc_0617
session_08292,doc_0625
session_08292,doc_0629
session_08292,doc_0291
session_08293,doc_0757
session_08294,doc_0555
session_08294,doc_0502
session_08295,doc_0618
session_08295,doc_0291
session_08296,doc_0476
session_08296,doc_0458
session_08296,doc_0439
session_08297,doc_0441
session_08297,doc_0448
session_08297,doc_0235
session_08298,doc_0276
session_08299,doc_0373
session_08300,doc_0138
session_08300,doc_0156
session_08301,doc_0757
session_08301,doc_0764
session_08301,doc_0809
session_08302,doc_0119
session_08303,doc_0206
session_08303,doc_0260
session_08304,doc_0722
session_08304,doc_0785
session_08304,doc_0780
session_08304,doc_0793
session_08304,doc_0756
session_08304,doc_0862
session_08305,doc_0018
session_08306,doc_0817
session_08307,doc_0870
session_08308,doc_0717
session_08309,doc_0580
session_08309,doc_0518
session_08309,doc_0565
session_08309,doc_0515
session_08309,doc_0496
session_08309,doc_0068
session_08310,doc_0471
session_08311,doc_0562
session_08311,doc_0532
session_08312,doc_0622
session_08312,doc_0626
session_08312,doc_0618
session_08312,doc_0210
session_08313,doc_0294
session_08313,doc_0293
session_08313,doc_0385
session_08314,doc_0043
session_08314,doc_0032
session_08314,doc_0031
session_08315,doc_0148
session_08315,doc_0168
session_08316,doc_0469
session_08316,doc_0428
session_08316,doc_0435
session_08316,doc_0203
session_08317,doc_0883
session_08317,doc_0912
session_08317,doc_0933
session_08317,doc_0068
session_08318,doc_0435
session_08319,doc_0676
session_08319,doc_0656
session_08319,doc_0703
session_08319,doc_0699
session_08320,doc_0152
session_08321,doc_0273
session_08322,doc_0884
session_08322,doc_0921
session_08322,doc_0689
session_08322,doc_0673
session_08323,doc_0870
session_08323,doc_0852
session_08323,doc_0830
session_08324,doc_0402
session_08324,doc_0152
session_08325,doc_0179
session_08326,doc_0392
session_08326,doc_0402
session_08327,doc_0673
session_08328,doc_0803
session_08328,doc_0755
session_08328,doc_0783
session_08328,doc_0723
session_08328,doc_0752
session_08329,doc_0327
session_08329,doc_0341
session_08329,doc_0401
session_08329,doc_0437
session_08329,doc_0434
session_08329,doc_0469
session_08330,doc_0705
session_08330,doc_0744
session_08331,doc_0844
session_08331,doc_0863
session_08331,doc_0019
session_08332,doc_0118
session_08332,doc_0104
session_08332,doc_0148
session_08332,doc_0119
session_08332,doc_0322
session_08333,doc_0848
session_08333,doc_0757
session_08334,doc_0206
session_08335,doc_0476
session_08335,doc_0469
session_08335,doc_0772
session_08336,doc_0322
session_08336,doc_0269
session_08336,doc_0299
session_08336,doc_0373
session_08337,doc_0291
session_08337,doc_0282
session_08337,doc_0299
session_08337,doc_0322
session_08337,doc_0293
session_08337,doc_0360
session_08338,doc_0565
session_08339,doc_0801
session_08339,doc_0757
session_08340,doc_0689
session_08340,doc_0673
session_08340,doc_0651
session_08340,doc_0708
session_08340,doc_0905
session_08341,doc_0317
session_08341,doc_0264
session_08342,doc_0852
session_08342,doc_0818
session_08342,doc_0764
session_08342,doc_0732
session_08343,doc_0469
session_08344,doc_0322
session_08344,doc_0326
session_08344,doc_0287
session_08344,doc_0331
session_08345,doc_0427
session_08346,doc_0493
session_08346,doc_0518
session_08346,doc_0235
session_08347,doc_0208
session_08347,doc_0220
session_08347,doc_0613
session_08347,doc_0608
session_08348,doc_0857
session_08349,doc_0401
session_08349,doc_0396
session_08349,doc_0331
session_08350,doc_0754
session_08350,doc_0855
session_08351,doc_0914
session_08352,doc_0249
session_08352,doc_0235
session_08353,doc_0068
session_08353,doc_0046
session_08354,doc_0182
session_08354,doc_0313
session_08355,doc_0656
session_08355,doc_0679
session_08355,doc_0673
session_08355,doc_0884
session_08356,doc_0121
session_08356,doc_0148
session_08356,doc_0142
session_08356,doc_0112
session_08357,doc_0412
session_08357,doc_0420
session_08357,doc_0469
session_08358,doc_0514
session_08358,doc_0565
session_08358,doc_0526
session_08359,doc_0509
session_08360,doc_0730
session_08361,doc_0549
session_08361,doc_0552
session_08362,doc_0476
session_08362,doc_0369
session_08363,doc_0577
session_08364,doc_0032
session_08364,doc_0054
session_08365,doc_0330
session_08365,doc_0360
session_08365,doc_0697
session_08366,doc_0235
session_08367,doc_0881
session_08368,doc_0518
session_08369,doc_0771
session_08370,doc_0483
session_08370,doc_0458
session_08370,doc_0469
session_08370,doc_0434
session_08370,doc_0615
session_08371,doc_0874
session_08371,doc_0917
session_08372,doc_0492
session_08373,doc_0322
session_08373,doc_0291
session_08373,doc_0293
session_08373,doc_0156
session_08373,doc_0148
session_08374,doc_0412
session_08375,doc_0189
session_08376,doc_0889
session_08376,doc_0903
session_08376,doc_0902
session_08376,doc_0597
session_08377,doc_0565
session_08378,doc_0625
session_08378,doc_0617
session_08379,doc_0243
session_08379,doc_0214
session_08380,doc_0518
session_08381,doc_0235
session_08381,doc_0241
session_08381,doc_0216
session_08382,doc_0017
session_08382,doc_0031
session_08382,doc_0147
session_08383,doc_0658
session_08383,doc_0682
session_08383,doc_0689
session_08384,doc_0377
session_08385,doc_0561
session_08386,doc_0428
session_08386,doc_0434
session_08386,doc_0467
session_08387,doc_0469
session_08387,doc_0235
session_08388,doc_0689
session_08389,doc_0434
session_08390,doc_0031
session_08390,doc_0101
session_08391,doc_0852
session_08391,doc_0863
session_08391,doc_0840
session_08391,doc_0912
session_08392,doc_0331
session_08393,doc_0564
session_08394,doc_0852
session_08395,doc_0703
session_08396,doc_0808
session_08397,doc_0902
session_08397,doc_0879
session_08397,doc_0914
session_08397,doc_0894
session_08397,doc_0703
session_08398,doc_0752
session_08398,doc_0769
session_08398,doc_0720
session_08399,doc_0471
session_08399,doc_0476
session_08400,doc_0364
session_08400,doc_0899
session_08401,doc_0702
session_08401,doc_0687
session_08402,doc_0229
session_08403,doc_0331
session_08403,doc_0406
session_08404,doc_0106
session_08404,doc_0148
session_08404,doc_0341
session_08405,doc_0373
session_08405,doc_0679
session_08406,doc_0581
session_08406,doc_0565
session_08406,doc_0728
session_08406,doc_0802
session_08407,doc_0905
session_08407,doc_0890
session_08407,doc_0689
session_08408,doc_0852
session_08408,doc_0829
session_08408,doc_0673
session_08409,doc_0685
session_08410,doc_0728
session_08410,doc_0783
session_08411,doc_0163
session_08411,doc_0322
session_08412,doc_0852
session_08412,doc_0870
session_08413,doc_0518
session_08413,doc_0544
session_08414,doc_0409
session_08414,doc_0343
session_08415,doc_0235
session_08415,doc_0258
session_08416,doc_0786
session_08416,doc_0795
session_08416,doc_0836
session_08416,doc_0852
session_08417,doc_0373
session_08417,doc_0360
session_08418,doc_0518
session_08418,doc_0569
session_08419,doc_0568
session_08419,doc_0526
session_08419,doc_0515
session_08419,doc_0563
session_08419,doc_0564
session_08419,doc_0523
session_08420,doc_0220
session_08420,doc_0260
session_08421,doc_0510
session_08422,doc_0681
session_08422,doc_0683
session_08422,doc_0673
session_08423,doc_0877
session_08423,doc_0346
session_08424,doc_0152
session_08424,doc_0109
session_08425,doc_0843
session_08425,doc_0852
session_08425,doc_0752
session_08426,doc_0031
session_08427,doc_0179
session_08428,doc_0211
session_08428,doc_0412
session_08429,doc_0652
session_08430,doc_0518
session_08431,doc_0265
session_08431,doc_0322
session_08432,doc_0469
session_08432,doc_0634
session_08433,doc_0518
session_08433,doc_0565
session_08433,doc_0584
session_08434,doc_0159
session_08434,doc_0118
session_08435,doc_0852
session_08435,doc_0826
session_08436,doc_0221
session_08437,doc_0465
session_08437,doc_0434
session_08437,doc_0412
session_08437,doc_0914
session_08438,doc_0389
session_08438,doc_0392
session_08438,doc_0328
session_08438,doc_0331
session_08438,doc_0235
session_08438,doc_0238
session_08439,doc_0112
session_08439,doc_0156
session_08440,doc_0905
session_08440,doc_0879
session_08440,doc_0331
session_08441,doc_0148
session_08441,doc_0179
session_08441,doc_0163
session_08441,doc_0152
session_08441,doc_0184
session_08441,doc_0129
session_08442,doc_0468
session_08442,doc_0434
session_08442,doc_0430
session_08442,doc_0384
session_08443,doc_0001
session_08443,doc_0061
session_08443,doc_0054
session_08443,doc_0544
session_08443,doc_0525
session_08444,doc_0778
session_08444,doc_0732
session_08444,doc_0724
session_08445,doc_0063
session_08446,doc_0428
session_08446,doc_0443
session_08446,doc_0401
session_08447,doc_0917
session_08447,doc_0914
session_08447,doc_0927
session_08447,doc_0381
session_08447,doc_0402
session_08448,doc_0048
session_08448,doc_0017
session_08448,doc_0031
session_08448,doc_0179
session_08448,doc_0150
session_08449,doc_0902
session_08450,doc_0310
session_08450,doc_0373
session_08451,doc_0005
session_08452,doc_0844
session_08452,doc_0754
session_08453,doc_0732
session_08454,doc_0625
session_08454,doc_0617
session_08454,doc_0618
session_08454,doc_0645
session_08454,doc_0621
session_08454,doc_0646
session_08455,doc_0663
session_08455,doc_0677
session_08455,doc_0673
session_08456,doc_0229
session_08456,doc_0223
session_08456,doc_0260
session_08456,doc_0430
session_08457,doc_0703
session_08457,doc_0697
session_08457,doc_0564
session_08458,doc_0322
session_08458,doc_0268
session_08459,doc_0738
session_08460,doc_0262
session_08461,doc_0857
session_08461,doc_0852
session_08462,doc_0751
session_08462,doc_0754
session_08462,doc_0555
session_08462,doc_0590
session_08463,doc_0641
session_08463,doc_0621
session_08463,doc_0617
session_08463,doc_0032
session_08464,doc_0753
session_08465,doc_0586
session_08465,doc_0587
session_08466,doc_0469
session_08466,doc_0456
session_08467,doc_0168
session_08467,doc_0133
session_08467,doc_0322
session_08468,doc_0558
session_08469,doc_0246
session_08470,doc_0870
session_08471,doc_0202
session_08472,doc_0260
session_08472,doc_0218
session_08473,doc_0340
session_08473,doc_0378
session_08473,doc_0362
session_08474,doc_0110
session_08474,doc_0144
session_08474,doc_0291
session_08475,doc_0456
session_08475,doc_0469
session_08475,doc_0373
session_08476,doc_0402
session_08476,doc_0373
session_08476,doc_0331
session_08476,doc_0366
session_08476,doc_0369
session_08477,doc_0118
session_08477,doc_0184
session_08477,doc_0124
session_08478,doc_0617
session_08478,doc_0643
session_08478,doc_0644
session_08478,doc_0646
session_08478,doc_0428
session_08479,doc_0749
session_08480,doc_0061
session_08481,doc_0440
session_08481,doc_0482
session_08481,doc_0412
session_08481,doc_0203
session_08482,doc_0695
session_08482,doc_0673
session_08482,doc_0668
session_08482,doc_0651
session_08483,doc_0441
session_08483,doc_0373
session_08484,doc_0667
session_08484,doc_0679
session_08484,doc_0658
session_08485,doc_0161
session_08485,doc_0171
session_08485,doc_0121
session_08485,doc_0401
session_08486,doc_0148
session_08486,doc_0119
session_08486,doc_0142
session_08486,doc_0123
session_08487,doc_0439
session_08487,doc_0469
session_08487,doc_0476
session_08487,doc_0434
session_08487,doc_0325
session_08488,doc_0174
session_08488,doc_0264
session_08489,doc_0658
session_08490,doc_0253
session_08490,doc_0215
session_08490,doc_0207
session_08490,doc_0229
session_08490,doc_0235
session_08490,doc_0476
session_08491,doc_0914
session_08491,doc_0884
session_08491,doc_0882
session_08492,doc_0569
session_08492,doc_0518
session_08493,doc_0098
session_08493,doc_0068
session_08494,doc_0043
session_08494,doc_0031
session_08494,doc_0229
session_08494,doc_0235
session_08495,doc_0544
session_08495,doc_0502
session_08495,doc_0517
session_08496,doc_0754
session_08496,doc_0737
session_08496,doc_0266
session_08497,doc_0298
session_08498,doc_0784
session_08499,doc_0686
session_08500,doc_0120
session_08500,doc_0148
session_08500,doc_0152
session_08501,doc_0031
session_08502,doc_0428
session_08502,doc_0441
session_08502,doc_0458
session_08502,doc_0437
session_08503,doc_0565
session_08504,doc_0469
session_08505,doc_0491
session_08505,doc_0743
session_08506,doc_0373
session_08507,doc_0686
session_08507,doc_0689
session_08507,doc_0683
session_08507,doc_0710
session_08508,doc_0207
session_08509,doc_0434
session_08510,doc_0481
session_08510,doc_0469
session_08510,doc_0444
session_08510,doc_0476
session_08510,doc_0081
session_08511,doc_0830
session_08511,doc_0815
session_08511,doc_0795
session_08512,doc_0043
session_08513,doc_0031
session_08513,doc_0005
session_08513,doc_0101
session_08513,doc_0081
session_08513,doc_0048
session_08514,doc_0618
session_08515,doc_0203
session_08515,doc_0222
session_08515,doc_0254
session_08515,doc_0235
session_08515,doc_0852
session_08516,doc_0596
session_08517,doc_0902
session_08518,doc_0631
session_08519,doc_0435
session_08519,doc_0430
session_08519,doc_0475
session_08519,doc_0342
session_08520,doc_0373
session_08520,doc_0362
session_08520,doc_0133
session_08520,doc_0170
session_08521,doc_0120
session_08521,doc_0177
session_08521,doc_0148
session_08521,doc_0123
session_08521,doc_0229
session_08522,doc_0218
session_08523,doc_0871
session_08524,doc_0078
session_08524,doc_0091
session_08524,doc_0022
session_08525,doc_0673
session_08526,doc_0673
session_08526,doc_0656
session_08527,doc_0081
session_08528,doc_0068
session_08528,doc_0048
session_08528,doc_0565
session_08529,doc_0617
session_08529,doc_0402
session_08530,doc_0885
session_08530,doc_0904
session_08530,doc_0905
session_08531,doc_0675
session_08531,doc_0689
session_08531,doc_0878
session_08532,doc_0763
session_08533,doc_0112
session_08534,doc_0844
session_08534,doc_0862
session_08534,doc_0757
session_08535,doc_0490
session_08535,doc_0031
session_08536,doc_0133
session_08536,doc_0148
session_08536,doc_0346
session_08537,doc_0182
session_08537,doc_0118
session_08537,doc_0179
session_08537,doc_0300
session_08537,doc_0322
session_08538,doc_0181
session_08539,doc_0870
session_08539,doc_0853
session_08540,doc_0120
session_08540,doc_0243
session_08541,doc_0914
session_08541,doc_0884
session_08542,doc_0305
session_08542,doc_0322
session_08543,doc_0243
session_08543,doc_0205
session_08544,doc_0466
session_08545,doc_0784
session_08546,doc_0297
session_08547,doc_0843
session_08548,doc_0601
session_08548,doc_0440
session_08549,doc_0721
session_08549,doc_0757
session_08549,doc_0732
session_08549,doc_0766
session_08549,doc_0714
session_08549,doc_0805
session_08550,doc_0753
session_08551,doc_0884
session_08551,doc_0912
session_08551,doc_0911
session_08551,doc_0904
session_08551,doc_0928
session_08551,doc_0689
session_08552,doc_0754
session_08553,doc_0417
session_08554,doc_0126
session_08555,doc_0235
session_08556,doc_0476
session_08556,doc_0305
session_08557,doc_0736
session_08557,doc_0754
session_08557,doc_0714
session_08557,doc_0785
session_08557,doc_0731
session_08558,doc_0913
session_08558,doc_0884
session_08558,doc_0235
session_08559,doc_0246
session_08560,doc_0396
session_08560,doc_0331
session_08561,doc_0518
session_08561,doc_0567
session_08562,doc_0904
session_08562,doc_0905
session_08563,doc_0662
session_08563,doc_0654
session_08563,doc_0479
session_08564,doc_0246
session_08564,doc_0227
session_08564,doc_0235
session_08565,doc_0114
session_08565,doc_0148
session_08565,doc_0152
session_08565,doc_0391
session_08565,doc_0331
session_08565,doc_0362
session_08566,doc_0322
session_08566,doc_0195
session_08567,doc_0701
session_08567,doc_0683
session_08567,doc_0673
session_08567,doc_0362
session_08568,doc_0904
session_08568,doc_0931
session_08568,doc_0917
session_08568,doc_0181
session_08569,doc_0641
session_08569,doc_0605
session_08569,doc_0644
session_08569,doc_0441
session_08570,doc_0469
session_08570,doc_0476
session_08570,doc_0446
session_08570,doc_0229
session_08571,doc_0068
session_08571,doc_0617
session_08572,doc_0471
session_08573,doc_0032
session_08573,doc_0006
session_08573,doc_0572
session_08574,doc_0469
session_08574,doc_0471
session_08574,doc_0385
session_08575,doc_0515
session_08575,doc_0584
session_08576,doc_0884
session_08576,doc_0031
session_08577,doc_0634
session_08578,doc_0804
session_08578,doc_0871
session_08578,doc_0858
session_08578,doc_0815
session_08578,doc_0848
session_08578,doc_0857
session_08579,doc_0884
session_08580,doc_0483
session_08580,doc_0434
session_08580,doc_0439
session_08580,doc_0476
session_08580,doc_0689
session_08580,doc_0708
session_08581,doc_0858
session_08582,doc_0053
session_08582,doc_0096
session_08582,doc_0097
session_08582,doc_0493
session_08583,doc_0180
session_08583,doc_0179
session_08584,doc_0891
session_08584,doc_0878
session_08584,doc_0332
session_08585,doc_0617
session_08585,doc_0641
session_08585,doc_0621
session_08585,doc_0618
session_08585,doc_0090
